phi3:3.8b,0,0,0,0.44,0,1.23
phi3:3.8b,0,0,1,0.44,0,1.64
phi3:3.8b,0,0,2,0.44,0,4.33
phi3:3.8b,0,0,3,0.44,0,5.16
phi3:3.8b,0,0,4,0.44,0,15.02
phi3:3.8b,0,0,5,0.44,0,14.81
phi3:3.8b,0,0,6,0.44,0,4.32
phi3:3.8b,0,0,0,0.44,2,2.69
phi3:3.8b,0,0,1,0.44,2,4.34
phi3:3.8b,0,0,2,0.44,2,4.35
phi3:3.8b,0,0,3,0.44,2,8.62
phi3:3.8b,0,0,4,0.44,2,20.76
phi3:3.8b,0,0,5,0.44,2,1.10
phi3:3.8b,0,0,6,0.44,2,5.46
phi3:3.8b,0,0,0,0.44,4,17.00
phi3:3.8b,0,0,1,0.44,4,4.87
phi3:3.8b,0,0,2,0.44,4,8.46
phi3:3.8b,0,0,3,0.44,4,15.35
phi3:3.8b,0,0,4,0.44,4,14.11
phi3:3.8b,0,0,5,0.44,4,6.71
phi3:3.8b,0,0,6,0.44,4,4.71
phi3:3.8b,0,0,0,0.44,6,10.73
phi3:3.8b,0,0,1,0.44,6,9.37
phi3:3.8b,0,0,2,0.44,6,3.99
phi3:3.8b,0,0,3,0.44,6,13.69
phi3:3.8b,0,0,4,0.44,6,20.25
phi3:3.8b,0,0,5,0.44,6,9.45
phi3:3.8b,0,0,6,0.44,6,4.56
phi3:3.8b,0,0,0,0.44,8,6.54
phi3:3.8b,0,0,1,0.44,8,6.32
phi3:3.8b,0,0,2,0.44,8,5.88
phi3:3.8b,0,0,3,0.44,8,18.50
phi3:3.8b,0,0,4,0.44,8,19.25
phi3:3.8b,0,0,5,0.44,8,7.26
phi3:3.8b,0,0,6,0.44,8,5.48
phi3:3.8b,0,0,0,0.44,10,7.43
phi3:3.8b,0,0,1,0.44,10,8.10
phi3:3.8b,0,0,2,0.44,10,9.23
phi3:3.8b,0,0,3,0.44,10,25.13
phi3:3.8b,0,0,4,0.44,10,28.49
phi3:3.8b,0,0,5,0.44,10,5.15
phi3:3.8b,0,0,6,0.44,10,6.93
phi3:3.8b,0,0,0,0.44,12,12.83
phi3:3.8b,0,0,1,0.44,12,15.02
phi3:3.8b,0,0,2,0.44,12,13.23
phi3:3.8b,0,0,3,0.44,12,21.27
phi3:3.8b,0,0,4,0.44,12,20.55
phi3:3.8b,0,0,5,0.44,12,10.43
phi3:3.8b,0,0,6,0.44,12,11.88
phi3:3.8b,0,1,0,-0.18,0,6.12
phi3:3.8b,0,1,1,-0.18,0,5.84
phi3:3.8b,0,1,2,-0.18,0,5.33
phi3:3.8b,0,1,3,-0.18,0,9.74
phi3:3.8b,0,1,4,-0.18,0,12.71
phi3:3.8b,0,1,5,-0.18,0,1.41
phi3:3.8b,0,1,6,-0.18,0,5.68
phi3:3.8b,0,1,0,-0.18,2,6.40
phi3:3.8b,0,1,1,-0.18,2,7.98
phi3:3.8b,0,1,2,-0.18,2,3.69
phi3:3.8b,0,1,3,-0.18,2,10.00
phi3:3.8b,0,1,4,-0.18,2,7.66
phi3:3.8b,0,1,5,-0.18,2,3.95
phi3:3.8b,0,1,6,-0.18,2,3.80
phi3:3.8b,0,1,0,-0.18,4,6.07
phi3:3.8b,0,1,1,-0.18,4,6.66
phi3:3.8b,0,1,2,-0.18,4,4.48
phi3:3.8b,0,1,3,-0.18,4,13.32
phi3:3.8b,0,1,4,-0.18,4,18.77
phi3:3.8b,0,1,5,-0.18,4,7.42
phi3:3.8b,0,1,6,-0.18,4,5.78
phi3:3.8b,0,1,0,-0.18,6,4.79
phi3:3.8b,0,1,1,-0.18,6,7.79
phi3:3.8b,0,1,2,-0.18,6,5.78
phi3:3.8b,0,1,3,-0.18,6,16.33
phi3:3.8b,0,1,4,-0.18,6,22.93
phi3:3.8b,0,1,5,-0.18,6,8.37
phi3:3.8b,0,1,6,-0.18,6,5.68
phi3:3.8b,0,1,0,-0.18,8,9.17
phi3:3.8b,0,1,1,-0.18,8,10.50
phi3:3.8b,0,1,2,-0.18,8,9.27
phi3:3.8b,0,1,3,-0.18,8,9.87
phi3:3.8b,0,1,4,-0.18,8,21.19
phi3:3.8b,0,1,5,-0.18,8,7.56
phi3:3.8b,0,1,6,-0.18,8,5.44
phi3:3.8b,0,1,0,-0.18,10,17.19
phi3:3.8b,0,1,1,-0.18,10,11.46
phi3:3.8b,0,1,2,-0.18,10,11.51
phi3:3.8b,0,1,3,-0.18,10,13.63
phi3:3.8b,0,1,4,-0.18,10,16.88
phi3:3.8b,0,1,5,-0.18,10,7.80
phi3:3.8b,0,1,6,-0.18,10,4.93
phi3:3.8b,0,1,0,-0.18,12,15.51
phi3:3.8b,0,1,1,-0.18,12,17.97
phi3:3.8b,0,1,2,-0.18,12,14.54
phi3:3.8b,0,1,3,-0.18,12,34.41
phi3:3.8b,0,1,4,-0.18,12,18.91
phi3:3.8b,0,1,5,-0.18,12,13.27
phi3:3.8b,0,1,6,-0.18,12,10.96
phi3:3.8b,0,2,0,0.33,0,8.58
phi3:3.8b,0,2,1,0.33,0,3.83
phi3:3.8b,0,2,2,0.33,0,6.85
phi3:3.8b,0,2,3,0.33,0,19.80
phi3:3.8b,0,2,4,0.33,0,27.14
phi3:3.8b,0,2,5,0.33,0,4.85
phi3:3.8b,0,2,6,0.33,0,9.41
phi3:3.8b,0,2,0,0.33,2,8.56
phi3:3.8b,0,2,1,0.33,2,7.81
phi3:3.8b,0,2,2,0.33,2,7.08
phi3:3.8b,0,2,3,0.33,2,21.69
phi3:3.8b,0,2,4,0.33,2,20.69
phi3:3.8b,0,2,5,0.33,2,5.72
phi3:3.8b,0,2,6,0.33,2,3.89
phi3:3.8b,0,2,0,0.33,4,5.11
phi3:3.8b,0,2,1,0.33,4,10.06
phi3:3.8b,0,2,2,0.33,4,8.15
phi3:3.8b,0,2,3,0.33,4,22.89
phi3:3.8b,0,2,4,0.33,4,17.00
phi3:3.8b,0,2,5,0.33,4,7.03
phi3:3.8b,0,2,6,0.33,4,6.73
phi3:3.8b,0,2,0,0.33,6,12.05
phi3:3.8b,0,2,1,0.33,6,10.42
phi3:3.8b,0,2,2,0.33,6,7.32
phi3:3.8b,0,2,3,0.33,6,11.41
phi3:3.8b,0,2,4,0.33,6,19.55
phi3:3.8b,0,2,5,0.33,6,15.45
phi3:3.8b,0,2,6,0.33,6,6.88
phi3:3.8b,0,2,0,0.33,8,11.30
phi3:3.8b,0,2,1,0.33,8,8.26
phi3:3.8b,0,2,2,0.33,8,8.32
phi3:3.8b,0,2,3,0.33,8,14.96
phi3:3.8b,0,2,4,0.33,8,12.83
phi3:3.8b,0,2,5,0.33,8,11.81
phi3:3.8b,0,2,6,0.33,8,8.72
phi3:3.8b,0,2,0,0.33,10,16.03
phi3:3.8b,0,2,1,0.33,10,12.80
phi3:3.8b,0,2,2,0.33,10,11.04
phi3:3.8b,0,2,3,0.33,10,17.80
phi3:3.8b,0,2,4,0.33,10,23.89
phi3:3.8b,0,2,5,0.33,10,15.39
phi3:3.8b,0,2,6,0.33,10,8.79
phi3:3.8b,0,2,0,0.33,12,20.19
phi3:3.8b,0,2,1,0.33,12,20.38
phi3:3.8b,0,2,2,0.33,12,18.81
phi3:3.8b,0,2,3,0.33,12,24.10
phi3:3.8b,0,2,4,0.33,12,24.24
phi3:3.8b,0,2,5,0.33,12,16.34
phi3:3.8b,0,2,6,0.33,12,20.50
phi3:3.8b,2,0,0,1.99,0,8.02
phi3:3.8b,2,0,1,1.99,0,5.80
phi3:3.8b,2,0,2,1.99,0,6.47
phi3:3.8b,2,0,3,1.99,0,8.11
phi3:3.8b,2,0,4,1.99,0,17.78
phi3:3.8b,2,0,5,1.99,0,7.11
phi3:3.8b,2,0,6,1.99,0,7.47
phi3:3.8b,2,0,0,1.99,2,9.89
phi3:3.8b,2,0,1,1.99,2,9.81
phi3:3.8b,2,0,2,1.99,2,8.28
phi3:3.8b,2,0,3,1.99,2,11.79
phi3:3.8b,2,0,4,1.99,2,8.82
phi3:3.8b,2,0,5,1.99,2,13.25
phi3:3.8b,2,0,6,1.99,2,8.58
phi3:3.8b,2,0,0,1.99,4,9.97
phi3:3.8b,2,0,1,1.99,4,6.34
phi3:3.8b,2,0,2,1.99,4,8.78
phi3:3.8b,2,0,3,1.99,4,11.78
phi3:3.8b,2,0,4,1.99,4,19.26
phi3:3.8b,2,0,5,1.99,4,5.78
phi3:3.8b,2,0,6,1.99,4,8.10
phi3:3.8b,2,0,0,1.99,6,12.25
phi3:3.8b,2,0,1,1.99,6,10.07
phi3:3.8b,2,0,2,1.99,6,9.78
phi3:3.8b,2,0,3,1.99,6,17.86
phi3:3.8b,2,0,4,1.99,6,18.74
phi3:3.8b,2,0,5,1.99,6,13.12
phi3:3.8b,2,0,6,1.99,6,7.69
phi3:3.8b,2,0,0,1.99,8,13.67
phi3:3.8b,2,0,1,1.99,8,14.46
phi3:3.8b,2,0,2,1.99,8,9.58
phi3:3.8b,2,0,3,1.99,8,12.92
phi3:3.8b,2,0,4,1.99,8,21.16
phi3:3.8b,2,0,5,1.99,8,11.48
phi3:3.8b,2,0,6,1.99,8,6.64
phi3:3.8b,2,0,0,1.99,10,19.59
phi3:3.8b,2,0,1,1.99,10,13.87
phi3:3.8b,2,0,2,1.99,10,10.64
phi3:3.8b,2,0,3,1.99,10,20.97
phi3:3.8b,2,0,4,1.99,10,20.42
phi3:3.8b,2,0,5,1.99,10,10.90
phi3:3.8b,2,0,6,1.99,10,9.77
phi3:3.8b,2,0,0,1.99,12,15.12
phi3:3.8b,2,0,1,1.99,12,17.67
phi3:3.8b,2,0,2,1.99,12,15.30
phi3:3.8b,2,0,3,1.99,12,23.02
phi3:3.8b,2,0,4,1.99,12,17.16
phi3:3.8b,2,0,5,1.99,12,18.67
phi3:3.8b,2,0,6,1.99,12,10.77
phi3:3.8b,2,1,0,2.17,0,5.71
phi3:3.8b,2,1,1,2.17,0,1.54
phi3:3.8b,2,1,2,2.17,0,3.48
phi3:3.8b,2,1,3,2.17,0,4.88
phi3:3.8b,2,1,4,2.17,0,9.65
phi3:3.8b,2,1,5,2.17,0,3.68
phi3:3.8b,2,1,6,2.17,0,5.78
phi3:3.8b,2,1,0,2.17,2,2.18
phi3:3.8b,2,1,1,2.17,2,2.97
phi3:3.8b,2,1,2,2.17,2,0.74
phi3:3.8b,2,1,3,2.17,2,4.36
phi3:3.8b,2,1,4,2.17,2,23.94
phi3:3.8b,2,1,5,2.17,2,9.01
phi3:3.8b,2,1,6,2.17,2,12.34
phi3:3.8b,2,1,0,2.17,4,7.30
phi3:3.8b,2,1,1,2.17,4,5.40
phi3:3.8b,2,1,2,2.17,4,3.41
phi3:3.8b,2,1,3,2.17,4,6.48
phi3:3.8b,2,1,4,2.17,4,15.61
phi3:3.8b,2,1,5,2.17,4,3.67
phi3:3.8b,2,1,6,2.17,4,3.37
phi3:3.8b,2,1,0,2.17,6,4.06
phi3:3.8b,2,1,1,2.17,6,16.42
phi3:3.8b,2,1,2,2.17,6,2.13
phi3:3.8b,2,1,3,2.17,6,3.83
phi3:3.8b,2,1,4,2.17,6,12.14
phi3:3.8b,2,1,5,2.17,6,10.14
phi3:3.8b,2,1,6,2.17,6,3.71
phi3:3.8b,2,1,0,2.17,8,3.64
phi3:3.8b,2,1,1,2.17,8,5.81
phi3:3.8b,2,1,2,2.17,8,4.92
phi3:3.8b,2,1,3,2.17,8,4.78
phi3:3.8b,2,1,4,2.17,8,9.85
phi3:3.8b,2,1,5,2.17,8,4.79
phi3:3.8b,2,1,6,2.17,8,3.11
phi3:3.8b,2,1,0,2.17,10,5.10
phi3:3.8b,2,1,1,2.17,10,4.54
phi3:3.8b,2,1,2,2.17,10,7.44
phi3:3.8b,2,1,3,2.17,10,12.16
phi3:3.8b,2,1,4,2.17,10,20.04
phi3:3.8b,2,1,5,2.17,10,8.79
phi3:3.8b,2,1,6,2.17,10,7.04
phi3:3.8b,2,1,0,2.17,12,8.57
phi3:3.8b,2,1,1,2.17,12,7.34
phi3:3.8b,2,1,2,2.17,12,4.18
phi3:3.8b,2,1,3,2.17,12,5.51
phi3:3.8b,2,1,4,2.17,12,17.77
phi3:3.8b,2,1,5,2.17,12,6.20
phi3:3.8b,2,1,6,2.17,12,6.45
phi3:3.8b,2,2,0,1.96,0,3.40
phi3:3.8b,2,2,1,1.96,0,6.75
phi3:3.8b,2,2,2,1.96,0,4.37
phi3:3.8b,2,2,3,1.96,0,8.35
phi3:3.8b,2,2,4,1.96,0,18.52
phi3:3.8b,2,2,5,1.96,0,9.12
phi3:3.8b,2,2,6,1.96,0,5.86
phi3:3.8b,2,2,0,1.96,2,4.24
phi3:3.8b,2,2,1,1.96,2,3.14
phi3:3.8b,2,2,2,1.96,2,3.92
phi3:3.8b,2,2,3,1.96,2,8.81
phi3:3.8b,2,2,4,1.96,2,20.05
phi3:3.8b,2,2,5,1.96,2,7.29
phi3:3.8b,2,2,6,1.96,2,3.96
phi3:3.8b,2,2,0,1.96,4,6.85
phi3:3.8b,2,2,1,1.96,4,4.79
phi3:3.8b,2,2,2,1.96,4,7.77
phi3:3.8b,2,2,3,1.96,4,9.26
phi3:3.8b,2,2,4,1.96,4,22.67
phi3:3.8b,2,2,5,1.96,4,4.81
phi3:3.8b,2,2,6,1.96,4,5.50
phi3:3.8b,2,2,0,1.96,6,4.62
phi3:3.8b,2,2,1,1.96,6,3.91
phi3:3.8b,2,2,2,1.96,6,3.26
phi3:3.8b,2,2,3,1.96,6,5.93
phi3:3.8b,2,2,4,1.96,6,18.37
phi3:3.8b,2,2,5,1.96,6,6.27
phi3:3.8b,2,2,6,1.96,6,4.37
phi3:3.8b,2,2,0,1.96,8,5.34
phi3:3.8b,2,2,1,1.96,8,5.13
phi3:3.8b,2,2,2,1.96,8,4.79
phi3:3.8b,2,2,3,1.96,8,9.30
phi3:3.8b,2,2,4,1.96,8,20.52
phi3:3.8b,2,2,5,1.96,8,11.49
phi3:3.8b,2,2,6,1.96,8,3.94
phi3:3.8b,2,2,0,1.96,10,6.39
phi3:3.8b,2,2,1,1.96,10,4.38
phi3:3.8b,2,2,2,1.96,10,9.26
